id,name,latitude,longitude,listing_url
692231084096208961,Lovely 2 bed room apt in heart boston beacon hill,42.36006947820068,-71.06982169770791,https://www.airbnb.com/rooms/692231084096208961
692705212150139166,10 minutes to downtown Boston,42.32153,-71.05485,https://www.airbnb.com/rooms/692705212150139166
693015527477884811,Most lovely 2 room studio boston heart beacon hill,42.35837,-71.06797,https://www.airbnb.com/rooms/693015527477884811
694067288997251306,"(DR81) *New* 6 beds, Close to City, w/d",42.287304377593415,-71.04136424751631,https://www.airbnb.com/rooms/694067288997251306
694406328277968795,Lovely 1 bed room with 2 beds boston beacon hill,42.35822,-71.06583,https://www.airbnb.com/rooms/694406328277968795
695474598488938817,Cozy 3-Bedroom Home w/ Queen Beds and More,42.3173486,-71.0929748,https://www.airbnb.com/rooms/695474598488938817
695542274861997846,Most Amazing 2 Bedroom apt in Beacon Hill Boston,42.35979,-71.06535,https://www.airbnb.com/rooms/695542274861997846
695571625983663432,Lovely one bedroom Apartment in Boston.,42.2964,-71.05882,https://www.airbnb.com/rooms/695571625983663432
695608646617952363,"Beacon Hill, J. Miller Flats - 3 Bedroom Flat #1",42.35738,-71.07152,https://www.airbnb.com/rooms/695608646617952363
695868903061431283,Close 2 City SwankyModrn  Unit w Centrl Air,42.3088302,-71.0602971,https://www.airbnb.com/rooms/695868903061431283
695918936959621754,Most affordable 2 room studio Boston beacon hill,42.36017,-71.07099,https://www.airbnb.com/rooms/695918936959621754
696898471914040453,Spacious bedroom in Allston (2),42.3589531,-71.12857869999999,https://www.airbnb.com/rooms/696898471914040453
697326322124831562,Top 1 bed apt w livingRm2 beds boston Beacon Hill,42.35888,-71.07127,https://www.airbnb.com/rooms/697326322124831562
698717445444426065,Third floor large room,42.38465,-71.00424,https://www.airbnb.com/rooms/698717445444426065
698725097842104765,Free parking room 3,42.3841438827,-71.0048221971447,https://www.airbnb.com/rooms/698725097842104765
698729977739907399,Free parking room 2,42.38452,-71.00622,https://www.airbnb.com/rooms/698729977739907399
699500661653286730,"Boston Back Bay,  1 BR apartment 3 month min stay",42.3533787,-71.0777955,https://www.airbnb.com/rooms/699500661653286730
699850764514871361,Cozy Renovated Suite w/Free St Parking near Train,42.28288,-71.139,https://www.airbnb.com/rooms/699850764514871361
700142117741049119,North End/TD Garden Condo w/Rooftop Deck,42.36472,-71.05683,https://www.airbnb.com/rooms/700142117741049119
700542874333492403,"Blueground | Brighton, w/d, nr cleveland circle",42.3384446,-71.1489479,https://www.airbnb.com/rooms/700542874333492403
700778970519082728,Ellie 9 - NEW Back Bay Studio in BEST Location,42.34451,-71.08359,https://www.airbnb.com/rooms/700778970519082728
702072857749096679,Cozy 2br in Boston FIDI District,42.35675344797994,-71.05471005204328,https://www.airbnb.com/rooms/702072857749096679
702081197320972498,Lavish FIDI 2br/2ba | Close to everything!,42.35701237566666,-71.05481246796076,https://www.airbnb.com/rooms/702081197320972498
702086929630286306,2br/2ba FIDI Apt | Keyless Entry | Walk anywhere!,42.356952467586254,-71.05509589038489,https://www.airbnb.com/rooms/702086929630286306
702087071845813431,Bright and Bold 2BR | Minutes from the T!,42.35883208439192,-71.05460809946901,https://www.airbnb.com/rooms/702087071845813431
703444005326529117,"D/R2 Private, small room near Red Line, IN Boston!",42.31757,-71.05341,https://www.airbnb.com/rooms/703444005326529117
703775139748348565,Condo in downtown Boston,42.34982,-71.06879,https://www.airbnb.com/rooms/703775139748348565
703833733256479071,BC/BU Area - Renovated Penthouse 3-bedroom/2-bath,42.34051,-71.14498,https://www.airbnb.com/rooms/703833733256479071
704062264957785423,"Blueground | N Station, w/d & gym, nr td garden",42.365947,-71.063473,https://www.airbnb.com/rooms/704062264957785423
704785038887176281,"Blueground | Back Bay, gym, nr copley sq",42.348129,-71.080849,https://www.airbnb.com/rooms/704785038887176281
705014843735903932,Ellie 11 - Heart of Back Bay! Room for 4!,42.34236,-71.08233,https://www.airbnb.com/rooms/705014843735903932
705014899720892075,"Ellie 8 - NEW! A+ Back Bay Location, Light-filled",42.34244395751108,-71.08176281848675,https://www.airbnb.com/rooms/705014899720892075
705104239378951885,5BR 2BTH Bright & Spacious  Apt in Brighton,42.36193,-71.14457,https://www.airbnb.com/rooms/705104239378951885
705177231048177987,Juan & Wendy's Gateway#1,42.27827,-71.09892,https://www.airbnb.com/rooms/705177231048177987
706361084592912840,FIDI Boston Spacious 2BR | Keyless Entry,42.35863594231532,-71.05500951150687,https://www.airbnb.com/rooms/706361084592912840
706370390426147910,"Bold, Spacious 2br in Boston's Financial District",42.35825,-71.05526,https://www.airbnb.com/rooms/706370390426147910
706378208295989224,Airy 2BR | Fidi Boston | Walk anywhere!,42.35878332685929,-71.05506999156788,https://www.airbnb.com/rooms/706378208295989224
706390127263498796,Beautiful 2BR In FIDI Boston | Self Check-in,42.356589950524445,-71.05380253226004,https://www.airbnb.com/rooms/706390127263498796
706391605702679581,FIDI Boston Lovely 2BR | Close to the T!,42.35727981525896,-71.05497914089749,https://www.airbnb.com/rooms/706391605702679581
706395724644588632,Gorgeous Boston 2BR | Financial District,42.35681644219281,-71.05324444850807,https://www.airbnb.com/rooms/706395724644588632
706401579813628843,Open Air 2BR | FIDI Boston | Close to Everything!,42.3579815584475,-71.05506052287039,https://www.airbnb.com/rooms/706401579813628843
706409928494970624,FIDI 2br | Keyless Entry | Fully Furnished,42.3580831477226,-71.05316686351354,https://www.airbnb.com/rooms/706409928494970624
706418652437318875,Wonderful FIDI 2br | Keyless Entry,42.35661866605673,-71.05438096977204,https://www.airbnb.com/rooms/706418652437318875
706427301781468018,Warm 1BR in Boston FIDI | Close to Everything!,42.35724,-71.053,https://www.airbnb.com/rooms/706427301781468018
706435487823408368,Comfy Financial District 1br | Keyless Entry,42.35866684098461,-71.05489370532862,https://www.airbnb.com/rooms/706435487823408368
706439237549118033,Boston Financial District 1BR | Walk to anything!,42.358049519419495,-71.05293951860236,https://www.airbnb.com/rooms/706439237549118033
706445990952752456,Spacious 1br In Boston FIDI | Close to T!,42.35884,-71.05493,https://www.airbnb.com/rooms/706445990952752456
706455594639449523,Bright FIDI 1br | Centrally Located,42.35832,-71.05316,https://www.airbnb.com/rooms/706455594639449523
706551784704814139,(BB2F) NEW! Gorgeous 1 bed!,42.35011,-71.08893,https://www.airbnb.com/rooms/706551784704814139
707412419280652756,Most attractive 2 bed 2 bath apt in downtownBoston,42.35958,-71.06504,https://www.airbnb.com/rooms/707412419280652756
709454279559399856,Brand New 1 Private Room East Boston Jeffries Pt,42.366,-71.03254,https://www.airbnb.com/rooms/709454279559399856
710061218938630826,"Private bedroom, shared bath, off-street parking",42.29267,-71.06143,https://www.airbnb.com/rooms/710061218938630826
710219921415947886,South Boston Best Location!,42.33581,-71.03809,https://www.airbnb.com/rooms/710219921415947886
710811277169357121,Luxury 2BD/2BA Near Logan Airport and T station 8177,42.38625,-71.00575,https://www.airbnb.com/rooms/710811277169357121
711426239388775679,Cute Efficiency Unit in Longwood/Fenway,42.33331,-71.10498,https://www.airbnb.com/rooms/711426239388775679
711448738229382796,Cozy Longwood-Fenway Studio,42.33186,-71.10578,https://www.airbnb.com/rooms/711448738229382796
711476894762823525,Chic Condo near T Station & Airport.,42.386155782147874,-71.0042382590285,https://www.airbnb.com/rooms/711476894762823525
711511026921156638,T-Stop Getaway: Stylish Condo by the Logan Airport,42.38426157419536,-71.00501098042143,https://www.airbnb.com/rooms/711511026921156638
712177073029740980,Great room for a longer stay in JP-near everything,42.31951,-71.11049,https://www.airbnb.com/rooms/712177073029740980
712524834866658437,"2bd Apt, 3 min walk to train, 7min to airport",42.38831,-70.996,https://www.airbnb.com/rooms/712524834866658437
713140450013616661,Astonishing 4BR Bright *Apt with modern amenities!,42.2981,-71.07053,https://www.airbnb.com/rooms/713140450013616661
713531321139220993,New! Luxurious 3-BR Apt (7B2) Near Downtown Boston,42.2960199,-71.0808613,https://www.airbnb.com/rooms/713531321139220993
713859265245447720,All new 2-bedroom garden apartment on great block.,42.3082134,-71.11154549999999,https://www.airbnb.com/rooms/713859265245447720
715101662823777649,New 2BR|2BA Condo in Jefferies Point with Backyard,42.36845,-71.03757,https://www.airbnb.com/rooms/715101662823777649
715157966796616045,Gorgeous Audubon Circle Studios (3),42.34718,-71.10368,https://www.airbnb.com/rooms/715157966796616045
715658190467254169,"Blueground | South Boston, nr restaurants",42.3356856,-71.0428472,https://www.airbnb.com/rooms/715658190467254169
715986764385449660,(140R) Cozy Studio in Boston's Back Bay,42.35431,-71.07596,https://www.airbnb.com/rooms/715986764385449660
716006377445470301,Lovely 4bed room apt@ beacon hill boston Downtown,42.36181,-71.06578,https://www.airbnb.com/rooms/716006377445470301
716081443145047239,Private Room with Shared Bath in Quiet Street,42.33148,-71.05142,https://www.airbnb.com/rooms/716081443145047239
716081495310456299,Peaceful Room w/ Shared Bath near Red Line,42.33327,-71.05132,https://www.airbnb.com/rooms/716081495310456299
716698553651312935,"Cozy, convenient Back Bay condo.",42.34652969101369,-71.08656259201685,https://www.airbnb.com/rooms/716698553651312935
717146001095503447,"Blueground | Back Bay, w/d, nr newbury st",42.3496958,-71.081231,https://www.airbnb.com/rooms/717146001095503447
717146354041449430,"Blueground | Back Bay, w/d, nr newbury st",42.3497116,-71.0813239,https://www.airbnb.com/rooms/717146354041449430
717947226350098456,Boston private room's and studios in boston ma.usa,42.27188,-71.08839,https://www.airbnb.com/rooms/717947226350098456
718799886240086989,Lovely 1-Bedroom close to public transportation.,42.29525,-71.08216,https://www.airbnb.com/rooms/718799886240086989
719467171987235663,Spacious 2bd/1ba | Free Parking | 3D TOUR 5381,42.29734,-71.0831,https://www.airbnb.com/rooms/719467171987235663
719990238559489665,"Blueground | Fenway, gym & w/d, nr fenway t",42.34313909999999,-71.09659100000002,https://www.airbnb.com/rooms/719990238559489665
721977955281446033,Boston arbor oasis - cute one bedroom suite,42.2751989,-71.0761706,https://www.airbnb.com/rooms/721977955281446033
723597701376842186,Lovely 420 friendly home,42.28767,-71.07114,https://www.airbnb.com/rooms/723597701376842186
724112947978939396,"Luxury, 2bed,2 bath, Boston Central, Boston Univ",42.34757,-71.10204,https://www.airbnb.com/rooms/724112947978939396
724619994970017699,Luxury 2BD/2BA Near Logan Airport and T station 9167,42.38802,-71.00643,https://www.airbnb.com/rooms/724619994970017699
724685819767873194,Lovely 2 bedroom apt Beacon Hill Boston downtown,42.35945,-71.06521,https://www.airbnb.com/rooms/724685819767873194
724887655271565890,Amazing 1 bed rm w nice living rm w extra full bed,42.36003,-71.06897,https://www.airbnb.com/rooms/724887655271565890
726322220210519136,Gorgeous Audubon Circle Studios (4),42.34742,-71.10491,https://www.airbnb.com/rooms/726322220210519136
727368563191104397,Cozy Fenway 1Br/1Ba | Close to Fenway Park!,42.3487,-71.10437,https://www.airbnb.com/rooms/727368563191104397
727398854420249860,"Blueground | Back Bay, w/d, nr newbury st",42.348129,-71.080849,https://www.airbnb.com/rooms/727398854420249860
728876693663285499,Beautiful Back Bay 1 BR on Commonwealth Ave,42.35017,-71.08923,https://www.airbnb.com/rooms/728876693663285499
729254397646619056,4BD/2BA w/ 2 King Beds! Near Airport and Subway.,42.37146,-71.03357,https://www.airbnb.com/rooms/729254397646619056
729557022119651821,Cozy 1,42.30921433156312,-71.0666403116394,https://www.airbnb.com/rooms/729557022119651821
729597299173881827,"(5G2) Beautiful Duplex, W/D, Best Location!",42.34938,-71.0836,https://www.airbnb.com/rooms/729597299173881827
729658576548339540,Private Room in Fresh South Boston Apt,42.33339,-71.0519,https://www.airbnb.com/rooms/729658576548339540
729658641176422372,Calming Room in a Shared Apt in South Boston,42.33345,-71.05213,https://www.airbnb.com/rooms/729658641176422372
730427842326719531,"ZGroups! Lil Italy, North End, TD Garden",42.36725,-71.05675,https://www.airbnb.com/rooms/730427842326719531
730447098205262414,"Modern, Luxury Apartment Near Downtown Boston",42.37628,-71.03818,https://www.airbnb.com/rooms/730447098205262414
730478965019511672,BRAND NEW 3bds+2brs Apt. Minutes away from Boston.,42.2932,-71.06254,https://www.airbnb.com/rooms/730478965019511672
731257486642956305,"Sunshine, Laundry-in-unit, Designated work area",42.3167812,-71.1068123,https://www.airbnb.com/rooms/731257486642956305
731581616930727750,"Blueground | Chinatown/Theater Dist, gym, nr t",42.3511858,-71.06401699999999,https://www.airbnb.com/rooms/731581616930727750
731719702200184603,Boston In-law Suite with Private Entrance,42.35581,-71.15674,https://www.airbnb.com/rooms/731719702200184603
732336608678199799,"Blueground | N Station, w/d & gym, nr td garden",42.365947,-71.063473,https://www.airbnb.com/rooms/732336608678199799
732410256220173645,"Downtown Studio Apt, near Tufts Med, BMC, MGF",42.35038,-71.06412,https://www.airbnb.com/rooms/732410256220173645
733385517056774942,Beautiful  and Cozy Apartment!,42.37815119660565,-71.03183518957874,https://www.airbnb.com/rooms/733385517056774942
734538076562901329,"Blueground | N Station, w/d & gym, nr td garden",42.365947,-71.063473,https://www.airbnb.com/rooms/734538076562901329
735590665820048351,B_Large room easy commute to Boston Downtown.,42.3206,-71.05697,https://www.airbnb.com/rooms/735590665820048351
735862946917200932,Simple Private Room #278 B,42.36405,-71.05541,https://www.airbnb.com/rooms/735862946917200932
736997125298255038,D_Lovely room easy commute to Boston Downtown.,42.32233,-71.05546,https://www.airbnb.com/rooms/736997125298255038
737064548472086071,Cozy Comfort in the Heart of the City,42.25809,-71.12244,https://www.airbnb.com/rooms/737064548472086071
739614638101275517,Sunny Hill Garden Unit 2,42.31122733589764,-71.08624772121702,https://www.airbnb.com/rooms/739614638101275517
740369138863393156,Practical Apartment #1345,42.34372,-71.08647,https://www.airbnb.com/rooms/740369138863393156
740388715377822287,Convenient Private Room #1301 A,42.34915,-71.1492,https://www.airbnb.com/rooms/740388715377822287
740393253260304866,Accessible Private Room #1403 E,42.34068,-71.14623,https://www.airbnb.com/rooms/740393253260304866
740400290363696561,Beautiful South End 2BR apartment,42.34406112942727,-71.07556620102513,https://www.airbnb.com/rooms/740400290363696561
741919382755118639,Cheerful 2-bedroom house,42.3775,-71.05864,https://www.airbnb.com/rooms/741919382755118639
742039562835248222,Apt 2 bedroom in East Boston close to Airport,42.37399,-71.03466,https://www.airbnb.com/rooms/742039562835248222
742760728038883935,Sunny room with private en suite bathroom,42.37859,-71.03479,https://www.airbnb.com/rooms/742760728038883935
743329198713904828,"Location, Location, Location! - Luxury 3 Bedrooms",42.34248,-71.08748,https://www.airbnb.com/rooms/743329198713904828
745758164210682478,Comfortable Living in Furnished Private Room,42.35999,-71.14328,https://www.airbnb.com/rooms/745758164210682478
746387699454983289,Trendy Escape 3 bedroom Hostel with patios,42.2611332,-71.1158162,https://www.airbnb.com/rooms/746387699454983289
746894377671205911,Trendy Escape 2,42.26222,-71.11491,https://www.airbnb.com/rooms/746894377671205911
747055377955571433,Transit friendly condo on quiet street,42.28509,-71.14088,https://www.airbnb.com/rooms/747055377955571433
748360987335266464,Peaceful Garden Apartment,42.30837,-71.11098,https://www.airbnb.com/rooms/748360987335266464
748711480939888945,Rare to find huge Luxury corner 3 br condo Seaport,42.34902,-71.04033,https://www.airbnb.com/rooms/748711480939888945
749934515407659019,Ideal North End 1brm Central To Everything,42.36536,-71.05187,https://www.airbnb.com/rooms/749934515407659019
749957818849456669,"(5G1) Best Location, 2 Bedroom, 1.5 bath, Free w&d",42.3491,-71.08513,https://www.airbnb.com/rooms/749957818849456669
751255733039018358,"Blueground | North End, w/d, nr restaurants",42.3649735,-71.0559285,https://www.airbnb.com/rooms/751255733039018358
751256340541168925,"Blueground | N Station, terrace, nr td garden",42.3650387,-71.0602864,https://www.airbnb.com/rooms/751256340541168925
751488512523959302,Classic & stylish condo near iconic Boston Harbor,42.36599,-71.03674,https://www.airbnb.com/rooms/751488512523959302
753003575647696758,Lovely luxury 2Ba 2Ba Lake view Boston,42.32821,-71.11177,https://www.airbnb.com/rooms/753003575647696758
753062897100166560,Cozy 2,42.309325410537184,-71.06657593862305,https://www.airbnb.com/rooms/753062897100166560
753074503492237710,Cozy 3,42.31008,-71.06769,https://www.airbnb.com/rooms/753074503492237710
753080607805650432,Cozy 4,42.31042,-71.06703,https://www.airbnb.com/rooms/753080607805650432
753864604867041831,Charm & Relaxing Studio near MGH,42.35935,-71.06354,https://www.airbnb.com/rooms/753864604867041831
753865831658652689,Sunny Room w/ Shared Bath in Modest Brighton Home,42.35147,-71.16237,https://www.airbnb.com/rooms/753865831658652689
754223532687110664,"Last Minute Deals, Experience Boston, FREE Parking",42.31707,-71.05176,https://www.airbnb.com/rooms/754223532687110664
754299484662610177,Outstanding apartment in Seaport,42.34921,-71.04141,https://www.airbnb.com/rooms/754299484662610177
754333628848060810,Outstanding luxury 2Br 2Ba apartment,42.32862,-71.11265,https://www.airbnb.com/rooms/754333628848060810
754921465460632358,"Blueground | Downtown/Financial Dist, w/d & gym",42.3522851,-71.05910879999999,https://www.airbnb.com/rooms/754921465460632358
755533469713682355,Boston Townhouse - 3bd / 2.5ba - Central Location,42.33769997569087,-71.04779206216335,https://www.airbnb.com/rooms/755533469713682355
755549554190811005,"Blueground | Back Bay, w/d, nr copley t",42.3496611,-71.0814631,https://www.airbnb.com/rooms/755549554190811005
755549831090119147,"Blueground | Allston, gym & w/d, nr griggs t",42.3474674,-71.1332006,https://www.airbnb.com/rooms/755549831090119147
755550110633481973,"Blueground | Back Bay, w/d, nr newbury st",42.3496453,-71.0813703,https://www.airbnb.com/rooms/755550110633481973
755623527529374356,"PH City Views, Spacious 2 Bed/2 Bath w/ 2 Decks",42.33349,-71.04808,https://www.airbnb.com/rooms/755623527529374356
755773092035978151,Cozy 1Br1Ba apartment with water view,42.3477,-71.04169,https://www.airbnb.com/rooms/755773092035978151
756324133930417059,"Blueground | Downtown/Financial Dist, w/d & gym",42.3522851,-71.05910879999999,https://www.airbnb.com/rooms/756324133930417059
757021735358934310,"Blueground | Allston, gym & w/d, nr griggs t",42.3474674,-71.1332006,https://www.airbnb.com/rooms/757021735358934310
757022023725678837,"Blueground | Back Bay, gym, nr prudential cntr",42.3491652,-71.0807758,https://www.airbnb.com/rooms/757022023725678837
757230411058859668,Private bedroom with king sized bed-next to the T,42.34244,-71.14736,https://www.airbnb.com/rooms/757230411058859668
758653948795940077,*NEW* 3 BR South End Duplex with A/C in the city!,42.3460970337773,-71.07256090149903,https://www.airbnb.com/rooms/758653948795940077
759387966158667595,Comfy and Chic Boston Apartment!,42.26305,-71.16445,https://www.airbnb.com/rooms/759387966158667595
759893468198280917,"Blueground | Theatre District, gym, nr theaters",42.3511858,-71.06401699999999,https://www.airbnb.com/rooms/759893468198280917
759894024434692037,"Blueground | Allston, gym & w/d, nr griggs t",42.347766,-71.13362289999999,https://www.airbnb.com/rooms/759894024434692037
760139528967323320,Newly Renovated | Top Floor | 3 BR condo | Southie,42.33513,-71.05451,https://www.airbnb.com/rooms/760139528967323320
760402775627338023,Private Room in Quaint Victorian Home,42.324499935324376,-71.0821790504146,https://www.airbnb.com/rooms/760402775627338023
761019874476699080,"Minutes to Airport, Train, Downtown & Free Parking",42.3846216,-71.00165059999999,https://www.airbnb.com/rooms/761019874476699080
761353275730186662,"Blueground | Beacon Hill, w/d, nr boston common",42.359547,-71.0634099,https://www.airbnb.com/rooms/761353275730186662
761463490529718145,"(63-3) Beacon Hill, Location! near MGH &T station!",42.35931,-71.06947,https://www.airbnb.com/rooms/761463490529718145
762301524209790810,2 Story Charlestown Gem,42.3775,-71.06687,https://www.airbnb.com/rooms/762301524209790810
762385151964696601,Shady Sage Hideaway,42.31346,-71.1084,https://www.airbnb.com/rooms/762385151964696601
762582023948839729,West Roxbury 2nd flr private room with double bed,42.27944568891227,-71.15931101620778,https://www.airbnb.com/rooms/762582023948839729
762779193061469131,"Blueground | Beacon Hill, w/d, nr boston common",42.359547,-71.0634099,https://www.airbnb.com/rooms/762779193061469131
763010832921670696,Lux 2 BR/2 Bath w/ Amenities,42.35066,-71.04369,https://www.airbnb.com/rooms/763010832921670696
763072543838886407,(W2) South End Studio w/Kitchen,42.33977,-71.07719,https://www.airbnb.com/rooms/763072543838886407
763110046866087334,"(MB5) Back Bay! Older Brownstone, 2bed 1.5 bath!",42.3516,-71.08066,https://www.airbnb.com/rooms/763110046866087334
764378872296800230,Studio Getaway,42.36716,-71.03568,https://www.airbnb.com/rooms/764378872296800230
765006355721890182,"Blueground | Chinatown/Theater Dist, gym, nr t",42.3511858,-71.06401699999999,https://www.airbnb.com/rooms/765006355721890182
765006895101554698,"Blueground | Beacon Hill, w/d, nr boston common",42.359547,-71.0634099,https://www.airbnb.com/rooms/765006895101554698
765120412685249786,"Private bedroom, private bath, off-street parking",42.29318,-71.06116,https://www.airbnb.com/rooms/765120412685249786
765269116404294925,*NEW* Back Bay | Symphony Suites #1,42.34450252864977,-71.08865586441802,https://www.airbnb.com/rooms/765269116404294925
765787008400350554,South End Apartment Full 1 Bedroom,42.34599,-71.06385,https://www.airbnb.com/rooms/765787008400350554
765841775181131141,"Blueground | Chinatown/Theater Dist, gym, nr t",42.3511858,-71.06401699999999,https://www.airbnb.com/rooms/765841775181131141
765842269075124283,"Blueground | Beacon Hill, w/d, nr boston common",42.359547,-71.0634099,https://www.airbnb.com/rooms/765842269075124283
766443317316185027,"Blueground | Allston, nr boston u & green line",42.3527433,-71.12187410000001,https://www.airbnb.com/rooms/766443317316185027
767351808354008385,"Blueground | Allston, nr boston u & green line",42.3527433,-71.12187410000001,https://www.airbnb.com/rooms/767351808354008385
767352123386196599,"Blueground | Allston, nr boston u & green line",42.3527433,-71.12187410000001,https://www.airbnb.com/rooms/767352123386196599
768023699088310062,Modern 1BR apt in Boston’s Roslindale Village,42.28212,-71.13348,https://www.airbnb.com/rooms/768023699088310062
768249035945598810,"*NEW, No sofa beds, Private, King bed, free parkin",42.296516843531954,-71.08035517801416,https://www.airbnb.com/rooms/768249035945598810
769614253675332089,Beacon Hill: The Aldrich House,42.3585533,-71.06614259999999,https://www.airbnb.com/rooms/769614253675332089
770557500197301585,Amazing 1 bedroom apt in Boston,42.35936740577958,-71.06949858833637,https://www.airbnb.com/rooms/770557500197301585
771117597362932880,Perfect North End Studio,42.36667,-71.05215,https://www.airbnb.com/rooms/771117597362932880
771561286457257822,Comfortable Private Room #770 A,42.32574,-71.10379,https://www.airbnb.com/rooms/771561286457257822
771690696993014228,Upscale Penthouse Boston Common Chinatown Pool Gym,42.35249943901865,-71.0642236854983,https://www.airbnb.com/rooms/771690696993014228
771713680617274753,Luxurious & Spacious Townhome,42.34822,-71.0692,https://www.airbnb.com/rooms/771713680617274753
772147697509231116,Nicest 1bedroom apt with 2beds in Boston,42.36017967439299,-71.06712181856926,https://www.airbnb.com/rooms/772147697509231116
772245719782019151,Cozy open-plan Boston home for big groups,42.27013,-71.10741,https://www.airbnb.com/rooms/772245719782019151
772490458038747328,Boston 1 bedroom apt with 2 beds,42.358534336470825,-71.06795589245175,https://www.airbnb.com/rooms/772490458038747328
773095153316934276,Comfortable Private Room #1357 D,42.31854,-71.05323,https://www.airbnb.com/rooms/773095153316934276
773107120276252286,Functional Private Room #196 B,42.32658,-71.05951,https://www.airbnb.com/rooms/773107120276252286
773206198344207460,Fabulous apartment in West End,42.36625,-71.06437,https://www.airbnb.com/rooms/773206198344207460
773237797560328210,Spacious sunny 2Br2Ba apartment,42.32546,-71.0628,https://www.airbnb.com/rooms/773237797560328210
773990108250892522,A Sweeter Place (C) managed by Andrea,42.27713,-71.08175,https://www.airbnb.com/rooms/773990108250892522
774611525121651574,Hidden Gem 2 BR/1BA near Zoo 3 mil downtown Fenway,42.32428395817709,-71.07314817785127,https://www.airbnb.com/rooms/774611525121651574
774890533736849094,Heart of Boston 1 bed 1 sofa bed,42.360798857003445,-71.06740890836511,https://www.airbnb.com/rooms/774890533736849094
775261963711450110,"Blueground | Downtown, w/d & gym, nr greenway",42.3522851,-71.05910879999999,https://www.airbnb.com/rooms/775261963711450110
775659358800865129,Boston 3bed apt with an office,42.35927181161496,-71.06496319938758,https://www.airbnb.com/rooms/775659358800865129
775968020896070018,"Boston Studio, 7 minute walk to T",42.31971117951529,-71.05937306308313,https://www.airbnb.com/rooms/775968020896070018
776039493275240855,Lux 2Bed/2Bath in Seaport,42.35035,-71.0455,https://www.airbnb.com/rooms/776039493275240855
776171132229801192,109S3 · The Strathmore 3 | 2BR 2BA Bi-Level,42.33316,-71.10965,https://www.airbnb.com/rooms/776171132229801192
776357275298272961,5 Bed Boston Home with free parking,42.28187,-71.11391,https://www.airbnb.com/rooms/776357275298272961
776419658774901321,Art Penthouse / Roofdeck in the Heart of Boston,42.349403413310895,-71.08414540617667,https://www.airbnb.com/rooms/776419658774901321
776610853880546976,"Blueground | Downtown, w/d & gym, nr greenway",42.3522851,-71.05910879999999,https://www.airbnb.com/rooms/776610853880546976
776676483327846870,Beautiful Fully Renovated Monthly Rental Furnished,42.37886659999999,-71.03279979999999,https://www.airbnb.com/rooms/776676483327846870
776851735956727538,South End Duplex w Huge Roofdeck,42.33976,-71.0758,https://www.airbnb.com/rooms/776851735956727538
776971614888195449,One T stop from Downtown,42.36593455069983,-71.0355713888855,https://www.airbnb.com/rooms/776971614888195449
777398422400005628,Comfy Room w/ Shared Bath in South Boston,42.33201,-71.05344,https://www.airbnb.com/rooms/777398422400005628
777788877731506004,West Roxbury 2nd flr private room with single bed,42.27774809851245,-71.1608494183274,https://www.airbnb.com/rooms/777788877731506004
777800715043740407,West Roxbury 2nd flr private room full bed & couch,42.27931,-71.16127,https://www.airbnb.com/rooms/777800715043740407
778887634322331780,Boston's Finest 2 Bedroom Home,42.289678488923215,-71.08004640230429,https://www.airbnb.com/rooms/778887634322331780
779815225467352018,Boston Beacon Hill Studio Double bed,42.360235305140115,-71.06740639532832,https://www.airbnb.com/rooms/779815225467352018
779875059629800062,Beacon Hill 2 bed apt affordable,42.35824311593556,-71.06601636102484,https://www.airbnb.com/rooms/779875059629800062
780664602488325149,Entire 2BR home near shops & public transportation,42.26668,-71.12718,https://www.airbnb.com/rooms/780664602488325149
780711147103807485,Fort Hill/Highland Park Townhome,42.322700702865255,-71.09304891117581,https://www.airbnb.com/rooms/780711147103807485
781001738751122967,"Blueground | North Station, gym, nr td garden",42.3650387,-71.0602864,https://www.airbnb.com/rooms/781001738751122967
781057836995926888,Walk! Location- steps from the T,42.34997,-71.09586,https://www.airbnb.com/rooms/781057836995926888
781698350065782786,"Blueground | Back Bay, gym & concierge, nr t",42.3504464,-71.06818659999999,https://www.airbnb.com/rooms/781698350065782786
782675110910637353,JP Artist Oasis.,42.319477779738904,-71.10598595679062,https://www.airbnb.com/rooms/782675110910637353
783392236156546737,Harbor View - Harbor View,42.371750052075846,-71.05955686613612,https://www.airbnb.com/rooms/783392236156546737
786807008620011176,"Blueground | Downtown, w/d & gym, nr greenway",42.3522851,-71.05910879999999,https://www.airbnb.com/rooms/786807008620011176
787547697386254974,"Blueground | Financial District, gym, nr greenway",42.3522851,-71.05910879999999,https://www.airbnb.com/rooms/787547697386254974
788431140364663238,Renovated 3Br/1.5baths. Parking. Great location.,42.346708771466666,-71.15158382803202,https://www.airbnb.com/rooms/788431140364663238
788926688853715289,Newly Cozy 1-BR Apt (7B1) Near To Downtown Boston,42.29713708538381,-71.08037136085989,https://www.airbnb.com/rooms/788926688853715289
790042485512163978,Welcome to Your Private Oasis,42.2879258,-71.1399203,https://www.airbnb.com/rooms/790042485512163978
791467696621552585,Boston 2-bedroom apt w living room,42.35882959382679,-71.06726795707483,https://www.airbnb.com/rooms/791467696621552585
791873378629717247,"Blueground | N Station, gym, nr boston landmarks",42.365947,-71.063473,https://www.airbnb.com/rooms/791873378629717247
792564392529290584,Pvt. Studio by Thatch | Beech Glen,42.32425660258438,-71.09445822373021,https://www.airbnb.com/rooms/792564392529290584
